id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
3585220340,20140811T000000,402000.0,40.0,1.75,1640.0,10500.0,1.0,0.0,0.0,4.0,7.0,1010.0,630.0,1968.0,0.0,98052.0,47.6933,-122.116,1680.0,7650.0
5608000010,20140811T000000,1385000.0,4.0,3.5,4010.0,15365.0,2.0,0.0,1.0,3.0,11.0,4010.0,0.0,2006.0,0.0,98027.0,47.5528,-122.09299999999999,3550.0,13429.0
2771101964,20140812T000000,396500.0,3.0,1.5,1360.0,,2.0,0.0,0.0,3.0,7.0,1120.0,240.0,2003.0,0.0,98199.0,47.6526,-122.384,1360.0,1573.0
4104500181,20140812T000000,1648000.0,4.0,3.5,4610.0,12500.0,2.0,0.0,2.0,3.0,11.0,4610.0,0.0,2003.0,0.0,98033.0,47.6508,-122.20299999999999,2340.0,11538.0
7434500127,20140812T000000,527000.0,3.0,2.25,2240.0,6450.0,,0.0,0.0,3.0,7.0,1440.0,,1979.0,0.0,98125.0,47.7034,-122.315,1390.0,6450.0
1760650670,20140812T000000,270000.0,3.0,2.25,1400.0,3825.0,2.0,0.0,0.0,3.0,7.0,1400.0,0.0,2012.0,0.0,98042.0,47.3596,-122.08200000000001,2110.0,3825.0
2310100230,20140812T000000,380000.0,4.0,2.5,2300.0,7707.0,2.0,0.0,,3.0,8.0,2300.0,0.0,2004.0,0.0,98038.0,47.3497,-122.044,23200.0,6035.0
5469502780,20140812T000000,350000.0,4.0,2.5,2260.0,13755.0,1.0,0.0,,4.0,9.0,2260.0,0.0,1975.0,0.0,98042.0,47.3767,-122.161,2650.0,13650.0
1657300070,20140812T000000,465000.0,4.0,2.25,3360.0,10810.0,2.0,0.0,0.0,4.0,9.0,3360.0,0.0,1988.0,0.0,98092.0,47.3316,-122.20299999999999,2590.0,108100.0
8039900400,20140812T000000,375000.0,3.0,2.0,1670.0,13775.0,1.0,0.0,0.0,3.0,8.0,1670.0,0.0,1968.0,0.0,98045.0,47.4873,-121.78299999999999,2130.0,14500.0
9117100130,20140812T000000,368500.0,5.0,1.75,2810.0,9360.0,1.0,0.0,0.0,4.0,7.0,1520.0,1290.0,1965.0,0.0,98055.0,47.4361,-122.193,1770.0,9360.0
2231000020,20140812T000000,432500.0,30.0,2.5,1930.0,7120.0,1.0,,0.0,4.0,7.0,1420.0,510.0,1961.0,0.0,98133.0,47.7715,-122.34,1600.0,8352.0
5411600210,20140812T000000,810000.0,40.0,3.5,4170.0,4322.0,2.0,0.0,0.0,3.0,9.0,2940.0,1230.0,2005.0,0.0,98074.0,47.6136,-122.041,2970.0,4922.0
3298200790,20140812T000000,475000.0,3.0,1.0,,8000.0,1.0,0.0,0.0,4.0,6.0,1270.0,0.0,1959.0,0.0,98008.0,47.6175,-122.118,1210.0,7875.0
8562901350,20140812T000000,,3.0,3.5,2480.0,10800.0,2.0,0.0,0.0,3.0,8.0,2480.0,0.0,1998.0,0.0,98074.0,47.6083,-122.06,2380.0,11310.0
3782400190,20140812T000000,329500.0,3.0,2.25,15000.0,9656.0,1.0,0.0,0.0,3.0,7.0,,330.0,1989.0,0.0,98019.0,47.7327,-121.98200000000001,1690.0,9656.0
1315300095,20140812T000000,790000.0,4.0,3.5,2720.0,3000.0,2.0,0.0,0.0,3.0,9.0,2250.0,470.0,2014.0,0.0,98136.0,,-122.38799999999999,1600.0,4600.0
8563000250,20140812T000000,522500.0,3.0,1.75,1710.0,9707.0,1.0,0.0,0.0,4.0,8.0,1710.0,0.0,1966.0,0.0,98008.0,47.623000000000005,-122.105,1820.0,8700.0
3425059066,20140812T000000,618000.0,5.0,1.75,1880.0,18295.0,1.0,0.0,0.0,4.0,7.0,1880.0,0.0,1955.0,0.0,98005.0,47.6059,-122.154,2180.0,20674.0
8563000250,20140812T000000,522500.0,3.0,1.75,1710.0,9707.0,1.0,0.0,0.0,4.0,8.0,1710.0,0.0,1966.0,0.0,98008.0,47.623000000000005,-122.105,1820.0,8700.0
3056800160,20140812T000000,370500.0,4.0,2.5,1790.0,6120.0,2.0,0.0,0.0,3.0,7.0,1790.0,0.0,2005.0,0.0,98059.0,47.4829,-122.12799999999999,1950.0,56600.0
7982600030,20140812T000000,219000.0,3.0,1.5,1200.0,12000.0,1.0,0.0,0.0,3.0,7.0,1200.0,0.0,1986.0,0.0,98001.0,47.268,-122.245,1200.0,9405.0
1277000020,20140812T000000,915000.0,,2.5,3210.0,8532.0,,0.0,0.0,3.0,10.0,3210.0,0.0,1998.0,0.0,98007.0,47.625,-122.14399999999999,2950.0,6753.0
6669020490,20140812T000000,320000.0,4.0,2.25,2190.0,90200.0,2.0,0.0,0.0,3.0,8.0,2190.0,0.0,1978.0,0.0,98032.0,47.3742,-122.28399999999999,2170.0,8400.0
7935000280,20140812T000000,2195000.0,5.0,3.25,5210.0,35765.0,2.5,0.0,4.0,5.0,10.0,4940.0,270.0,1911.0,0.0,98136.0,47.5463,-122.397,2590.0,
2228900270,20140812T000000,215000.0,2.0,1.0,1010.0,6000.0,1.0,0.0,0.0,4.0,6.0,1010.0,0.0,1944.0,0.0,98133.0,47.771,-122.353,,7313.0
1158700135,20140812T000000,420000.0,3.0,2.5,2060.0,7020.0,,0.0,0.0,4.0,8.0,,600.0,1967.0,0.0,98177.0,47.7575,-122.36399999999999,2150.0,8400.0
2634500085,20140812T000000,241450.0,,1.0,11000.0,8138.0,1.0,0.0,0.0,3.0,7.0,1100.0,0.0,1949.0,0.0,98155.0,,-122.325,1440.0,8131.0
9285800735,20140812T000000,406650.0,2.0,1.0,1070.0,6100.0,1.0,0.0,0.0,3.0,6.0,1070.0,0.0,1940.0,0.0,98126.0,47.5698,-122.37700000000001,1770.0,5695.0
4307340490,20140812T000000,325000.0,4.0,2.5,1960.0,3543.0,2.0,0.0,0.0,3.0,7.0,1960.0,0.0,2004.0,0.0,98056.0,47.4849,-122.184,24200.0,3646.0
6817800330,20140812T000000,405000.0,2.0,1.0,1090.0,10481.0,1.0,0.0,0.0,2.0,7.0,780.0,310.0,1981.0,0.0,,47.632,-122.03,,10533.0
4385700185,20140812T000000,799950.0,3.0,2.25,1860.0,1386.0,3.0,0.0,0.0,3.0,9.0,1860.0,0.0,2014.0,0.0,98112.0,,-122.279,1680.0,3080.0
5089700260,20140812T000000,283500.0,4.0,2.25,2100.0,8050.0,2.0,0.0,0.0,3.0,8.0,2100.0,0.0,1978.0,0.0,98055.0,47.4391,-122.193,2190.0,7700.0
4038000055,20140812T000000,425000.0,,1.0,1320.0,7076.0,1.0,0.0,0.0,4.0,7.0,1320.0,0.0,1959.0,0.0,98008.0,47.6131,-122.12299999999999,1510.0,9000.0
2025701390,20140812T000000,316000.0,3.0,2.25,1900.0,7479.0,2.0,0.0,0.0,4.0,7.0,1900.0,0.0,,0.0,98038.0,47.3495,-122.037,1520.0,6559.0
624069108,20140812T000000,3200000.0,4.0,3.25,7000.0,28206.0,1.0,1.0,4.0,4.0,12.0,3500.0,3500.0,1991.0,0.0,98075.0,47.5928,-122.086,4913.0,14663.0
1624049275,20140812T000000,327000.0,4.0,2.5,1630.0,5361.0,2.0,0.0,0.0,3.0,7.0,1630.0,0.0,1999.0,0.0,98144.0,47.5704,-122.294,1920.0,5046.0
3885801970,20140812T000000,785000.0,2.0,0.75,1260.0,4800.0,1.5,0.0,2.0,4.0,6.0,1080.0,180.0,1942.0,0.0,98033.0,47.6843,-122.212,26600.0,7200.0
4123800580,20140812T000000,352000.0,4.0,2.5,2470.0,6116.0,1.0,0.0,0.0,3.0,7.0,1420.0,1050.0,1985.0,0.0,98038.0,47.3792,-122.04700000000001,1670.0,7627.0
7183000120,20140812T000000,380000.0,4.0,2.5,2500.0,110700.0,1.0,0.0,2.0,4.0,8.0,1300.0,1200.0,1964.0,0.0,98003.0,47.336000000000006,-122.334,2500.0,11070.0
2397101055,20140812T000000,850000.0,3.0,2.25,19500.0,3600.0,1.5,0.0,0.0,5.0,8.0,1430.0,520.0,1911.0,,98119.0,,-122.363,1950.0,3600.0
7788400180,20140812T000000,261000.0,3.0,1.0,1660.0,11200.0,1.0,0.0,0.0,3.0,7.0,1660.0,0.0,1957.0,0.0,98056.0,47.5121,-122.16799999999999,1380.0,10875.0
2200500350,20140812T000000,5000000.0,2.0,1.0,1640.0,14100.0,1.0,0.0,0.0,4.0,7.0,1140.0,500.0,1954.0,0.0,98006.0,47.5712,-122.14299999999999,1520.0,13527.0
7129300500,20140812T000000,315000.0,4.0,2.5,2080.0,5650.0,1.0,0.0,0.0,3.0,7.0,1680.0,400.0,1950.0,0.0,98178.0,47.5107,-122.257,1270.0,
2624089181,20140812T000000,390000.0,4.0,2.75,1790.0,47250.0,,0.0,0.0,3.0,7.0,1220.0,570.0,1987.0,0.0,98045.0,47.5302,-121.74600000000001,1250.0,43791.0
8902500118,20140812T000000,326000.0,3.0,2.5,1782.0,1577.0,3.0,0.0,0.0,3.0,7.0,1782.0,0.0,2000.0,0.0,98125.0,47.7114,-122.301,1550.0,1744.0
1524800005,20140812T000000,325000.0,2.0,1.0,1400.0,10800.0,1.0,0.0,0.0,4.0,,1400.0,0.0,1974.0,0.0,,47.7726,-122.21,1560.0,11280.0
2658000215,20140812T000000,207000.0,2.0,1.0,820.0,4860.0,1.0,0.0,0.0,5.0,6.0,820.0,0.0,1955.0,0.0,98118.0,47.5298,-122.271,1240.0,6000.0
5104511630,20140812T000000,444000.0,4.0,3.0,2800.0,7198.0,2.0,0.0,0.0,3.0,8.0,2800.0,0.0,2002.0,0.0,98038.0,47.3538,-122.01299999999999,3610.0,7845.0
2771604196,20140812T000000,465000.0,2.0,1.5,1220.0,1120.0,2.5,0.0,0.0,3.0,8.0,1110.0,110.0,2008.0,0.0,98199.0,47.6374,-122.38799999999999,2010.0,3175.0
7349400610,20140812T000000,305000.0,4.0,2.25,2050.0,12581.0,2.0,0.0,0.0,4.0,7.0,2050.0,0.0,1978.0,0.0,98002.0,47.3215,-122.204,1620.0,7400.0
7399200510,20140812T000000,383000.0,4.0,2.5,2370.0,10580.0,2.0,0.0,0.0,3.0,8.0,2370.0,0.0,1966.0,0.0,98055.0,47.464,-122.19200000000001,1590.0,8584.0
9510971070,20140812T000000,675000.0,3.0,2.5,2250.0,4134.0,2.0,0.0,0.0,3.0,9.0,,0.0,2004.0,0.0,,47.6651,-122.084,2390.0,4134.0
5151600300,20140812T000000,390000.0,4.0,2.75,2500.0,12848.0,1.0,0.0,1.0,3.0,8.0,2120.0,380.0,1975.0,0.0,98003.0,47.3364,-122.321,2370.0,12497.0
7686202635,20140812T000000,185000.0,2.0,1.0,900.0,8000.0,1.0,0.0,0.0,4.0,6.0,900.0,0.0,1954.0,0.0,98198.0,47.4217,-122.31700000000001,1240.0,8000.0
7153400010,20140812T000000,190500.0,3.0,2.0,1390.0,10155.0,1.0,0.0,0.0,3.0,7.0,1130.0,260.0,1980.0,0.0,98003.0,47.2575,-122.305,1790.0,10155.0
9513900050,20140812T000000,237000.0,3.0,2.0,1210.0,6634.0,1.0,0.0,0.0,4.0,,1210.0,0.0,1985.0,0.0,98031.0,47.4097,-122.193,1560.0,7200.0
2946002140,20140812T000000,279000.0,3.0,1.5,1780.0,16000.0,1.0,0.0,0.0,2.0,7.0,1240.0,540.0,1960.0,0.0,98198.0,47.419,-122.322,1860.0,9775.0
9523102750,20140812T000000,870000.0,3.0,1.5,2420.0,5000.0,2.0,0.0,0.0,4.0,8.0,2200.0,220.0,1925.0,0.0,98103.0,47.6744,-122.353,2070.0,5000.0
1315300095,20140812T000000,790000.0,4.0,3.5,2720.0,3000.0,2.0,0.0,0.0,3.0,9.0,2250.0,470.0,2014.0,0.0,98136.0,,-122.38799999999999,1600.0,4600.0
1085623740,20140812T000000,491000.0,5.0,3.5,2815.0,4900.0,2.0,0.0,,3.0,9.0,2815.0,0.0,2011.0,0.0,98030.0,47.3424,-122.179,2798.0,4900.0
200800200,20140812T000000,595000.0,4.0,2.25,2050.0,8372.0,2.0,0.0,0.0,4.0,8.0,2050.0,0.0,1984.0,0.0,98052.0,47.7234,-122.10700000000001,2010.0,8037.0
1022059032,20140812T000000,401500.0,4.0,2.5,31400.0,94525.0,2.0,0.0,0.0,4.0,8.0,2280.0,860.0,1977.0,0.0,98042.0,47.4155,-122.163,1910.0,14300.0
8656300080,20140812T000000,265000.0,3.0,2.0,1850.0,16535.0,1.0,0.0,0.0,3.0,7.0,1850.0,0.0,1992.0,0.0,98014.0,47.6565,-121.912,1528.0,13295.0
3438500781,20140812T000000,3300000.0,6.0,3.25,2120.0,6893.0,1.0,0.0,0.0,4.0,7.0,1060.0,1060.0,1983.0,0.0,98106.0,47.5508,-122.355,1380.0,6986.0
3025049052,20140812T000000,822500.0,2.0,1.0,1450.0,7098.0,1.0,0.0,4.0,3.0,7.0,1450.0,0.0,1924.0,0.0,98109.0,47.63,-122.34899999999999,2390.0,6098.0
627300190,20140812T000000,839000.0,4.0,2.75,2400.0,12469.0,1.0,0.0,2.0,4.0,8.0,1760.0,640.0,1958.0,0.0,98008.0,47.5861,-122.11200000000001,2400.0,10400.0
7686203180,20140812T000000,172500.0,3.0,1.0,1040.0,7500.0,1.0,0.0,0.0,4.0,6.0,1040.0,0.0,1954.0,0.0,98198.0,,-122.316,12700.0,8000.0
2600140120,20140812T000000,946000.0,4.0,3.0,3140.0,9058.0,1.0,0.0,0.0,3.0,9.0,2140.0,1000.0,1989.0,0.0,98006.0,47.5462,-122.154,2760.0,10018.0
5029450100,20140812T000000,190000.0,2.0,1.5,1400.0,9031.0,1.0,0.0,0.0,3.0,7.0,960.0,440.0,1982.0,0.0,98023.0,47.2915,-122.368,1450.0,7658.0
8122100835,20140812T000000,183000.0,2.0,1.0,670.0,5140.0,1.0,0.0,0.0,3.0,6.0,670.0,0.0,1926.0,0.0,98126.0,47.5387,-122.37100000000001,850.0,5140.0
1926059094,20140812T000000,330000.0,3.0,1.75,1340.0,10276.0,1.0,0.0,0.0,,7.0,,0.0,1961.0,0.0,98034.0,47.7207,-122.22200000000001,2950.0,7987.0
6649500040,20140812T000000,255000.0,3.0,1.0,1250.0,9472.0,1.0,0.0,0.0,4.0,6.0,1250.0,0.0,1972.0,0.0,98059.0,47.495,-122.154,1590.0,9600.0
9407001620,20140812T000000,280000.0,3.0,2.5,1370.0,22326.0,2.0,0.0,0.0,3.0,7.0,1370.0,0.0,1993.0,0.0,98045.0,47.4469,-121.775,1580.0,10920.0
7915100490,20140812T000000,589000.0,4.0,1.75,1920.0,4862.0,,0.0,0.0,5.0,7.0,,860.0,1919.0,0.0,98116.0,47.5747,-122.384,1840.0,4862.0
8731982250,20140812T000000,268500.0,4.0,1.75,16700.0,8000.0,1.0,0.0,0.0,4.0,8.0,1670.0,0.0,1974.0,0.0,98023.0,47.3193,-122.383,1720.0,8000.0
1775950030,20140812T000000,375000.0,4.0,1.75,1940.0,15909.0,1.0,0.0,0.0,3.0,8.0,970.0,970.0,1974.0,0.0,98072.0,47.7578,-122.094,1940.0,15120.0
6675500082,20140812T000000,455000.0,3.0,2.5,1600.0,78290.0,2.0,0.0,0.0,,7.0,1600.0,0.0,1987.0,0.0,98034.0,47.7288,-122.227,1580.0,9104.0
8854000010,20140812T000000,540000.0,5.0,2.75,3160.0,10059.0,2.0,0.0,0.0,3.0,10.0,1740.0,,1978.0,0.0,98011.0,47.7477,-122.21700000000001,3120.0,11557.0
3388100020,20140812T000000,225000.0,3.0,1.5,1660.0,7221.0,1.0,0.0,0.0,3.0,7.0,980.0,680.0,1962.0,0.0,98168.0,47.4962,-122.32,1770.0,8083.0
1720069006,20140812T000000,474000.0,2.0,1.0,1050.0,403365.0,1.0,0.0,3.0,5.0,6.0,1050.0,0.0,1905.0,0.0,98022.0,47.2221,-122.059,1760.0,108900.0
9578080040,20140812T000000,589000.0,3.0,3.0,1720.0,954.0,3.0,0.0,0.0,3.0,8.0,1460.0,260.0,2006.0,0.0,98119.0,47.648,-122.35799999999999,17200.0,1294.0
5035300090,20140812T000000,639000.0,4.0,1.75,1830.0,6000.0,1.0,0.0,0.0,4.0,7.0,930.0,900.0,1939.0,0.0,98199.0,47.6536,-122.41,1540.0,6000.0
5469700570,20140812T000000,469500.0,5.0,,2970.0,24759.0,1.0,0.0,0.0,4.0,8.0,1670.0,1300.0,1969.0,0.0,98031.0,47.3908,-122.17299999999999,2100.0,21803.0
2781250530,20140812T000000,225000.0,2.0,2.5,1360.0,2693.0,2.0,0.0,0.0,3.0,6.0,1360.0,0.0,2003.0,0.0,98038.0,47.3492,-122.025,1360.0,2693.0
6326000205,20140812T000000,290000.0,4.0,1.75,2340.0,7200.0,1.0,0.0,0.0,3.0,8.0,1590.0,750.0,1960.0,0.0,98146.0,47.497,-122.369,1970.0,7800.0
7804700020,20140812T000000,,3.0,2.5,3910.0,14000.0,2.0,0.0,0.0,3.0,10.0,3910.0,0.0,1999.0,0.0,98008.0,47.6374,-122.12,2280.0,14000.0
104540820,20140812T000000,221000.0,3.0,2.25,1430.0,5999.0,2.0,0.0,0.0,3.0,7.0,1430.0,0.0,1987.0,0.0,98023.0,47.3116,-122.35799999999999,1600.0,5999.0
6654700250,20140812T000000,381000.0,5.0,2.75,3060.0,6895.0,2.0,0.0,,,8.0,3060.0,0.0,2003.0,0.0,98042.0,47.3809,-122.098,2590.0,6895.0
3395300180,20140812T000000,534950.0,3.0,2.25,2130.0,,,0.0,0.0,3.0,,2130.0,0.0,1977.0,0.0,98052.0,47.6471,-122.11399999999999,2130.0,10158.0
1310820150,20140812T000000,305950.0,,2.5,2007.0,4968.0,2.0,0.0,0.0,3.0,9.0,2007.0,0.0,2009.0,0.0,98092.0,47.3301,-122.191,2189.0,5852.0
3679400025,20140812T000000,385000.0,3.0,1.75,2160.0,5863.0,1.5,0.0,0.0,4.0,7.0,1260.0,900.0,1928.0,0.0,98144.0,47.5729,-122.315,1590.0,3000.0
1865810060,20140812T000000,267500.0,5.0,3.5,2390.0,6600.0,2.0,0.0,0.0,5.0,7.0,,0.0,1977.0,0.0,98042.0,47.3737,-122.115,1140.0,6600.0
7856610160,20140812T000000,925000.0,4.0,1.75,2710.0,11400.0,1.0,0.0,0.0,4.0,9.0,1430.0,1280.0,1976.0,0.0,98006.0,47.56100000000001,-122.15299999999999,2640.0,11000.0
6752600050,20140812T000000,320000.0,4.0,2.5,2070.0,7007.0,2.0,0.0,0.0,3.0,7.0,2070.0,0.0,1996.0,0.0,98031.0,47.3968,-122.171,2130.0,8100.0
3971701990,20140812T000000,400000.0,4.0,1.75,1810.0,9750.0,2.0,0.0,0.0,4.0,7.0,1810.0,0.0,,0.0,98155.0,,-122.311,1570.0,10000.0
1231000310,20140812T000000,713000.0,1.0,1.0,1180.0,4000.0,1.5,0.0,2.0,4.0,8.0,840.0,340.0,1910.0,0.0,98118.0,47.5561,-122.266,1420.0,40000.0
369000690,20140812T000000,403504.0,4.0,1.0,1060.0,5750.0,1.0,0.0,0.0,3.0,6.0,950.0,110.0,1904.0,0.0,98199.0,47.6562,-122.389,1790.0,5857.0
5406500440,20140812T000000,690000.0,4.0,2.5,2780.0,6235.0,2.0,0.0,0.0,3.0,8.0,2780.0,0.0,2001.0,0.0,98075.0,47.5976,-122.039,2670.0,4410.0
3500100015,20140812T000000,327500.0,2.0,1.0,830.0,,1.0,0.0,0.0,5.0,6.0,830.0,0.0,1950.0,0.0,98155.0,47.7366,-122.302,1180.0,8184.0
2525049259,20140812T000000,2187730.0,4.0,4.5,4240.0,13162.0,2.0,0.0,0.0,3.0,10.0,4240.0,0.0,2004.0,0.0,98039.0,47.6193,-122.229,3010.0,
3904921070,20140812T000000,590000.0,40.0,2.5,2340.0,,2.0,0.0,0.0,3.0,9.0,2340.0,0.0,1987.0,0.0,98029.0,47.5679,-122.01100000000001,25100.0,92190.0
4240400155,20140812T000000,600000.0,3.0,1.0,1440.0,4300.0,1.5,0.0,0.0,3.0,8.0,1440.0,0.0,1929.0,0.0,98117.0,47.6847,-122.37200000000001,1640.0,4500.0
2617300160,20140812T000000,420000.0,3.0,2.0,20200.0,38332.0,1.0,0.0,0.0,4.0,7.0,1010.0,1010.0,1975.0,0.0,98027.0,47.4582,-122.023,2110.0,36590.0
921059200,20140813T000000,216000.0,3.0,1.75,1310.0,8670.0,1.0,0.0,0.0,4.0,6.0,,0.0,1984.0,0.0,98092.0,,-122.186,2622.0,7191.0
1951700480,20140813T000000,524400.0,4.0,1.75,1990.0,12950.0,1.0,0.0,0.0,4.0,8.0,1850.0,140.0,1968.0,0.0,98006.0,47.5434,-122.166,2090.0,12850.0
3579000440,20140813T000000,520000.0,4.0,2.5,2280.0,8798.0,2.0,0.0,0.0,4.0,8.0,22800.0,0.0,1987.0,0.0,98028.0,47.7471,-122.24700000000001,2180.0,8632.0
2591780180,20140813T000000,365000.0,5.0,2.75,3260.0,9253.0,2.0,0.0,0.0,3.0,8.0,3260.0,0.0,2004.0,0.0,98042.0,47.3674,-122.07,2770.0,8067.0
1402200340,20140813T000000,385000.0,3.0,17.5,1800.0,18000.0,1.0,0.0,0.0,3.0,8.0,12000.0,600.0,1968.0,0.0,98058.0,47.4406,-122.146,1800.0,18000.0
2473351050,20140813T000000,372500.0,4.0,2.25,19200.0,9660.0,1.0,0.0,0.0,4.0,8.0,1920.0,,1968.0,0.0,98058.0,47.4544,-122.14299999999999,,7800.0
5379806180,20140813T000000,376000.0,6.0,2.5,2420.0,11662.0,1.0,0.0,2.0,4.0,7.0,1420.0,1000.0,1965.0,0.0,98188.0,47.4459,-122.27799999999999,1630.0,11662.0
3893100456,20140813T000000,870000.0,3.0,2.5,3210.0,8630.0,2.0,0.0,0.0,4.0,10.0,2530.0,680.0,1990.0,0.0,98033.0,47.6939,-122.189,2630.0,8630.0
2222059154,20140813T000000,407000.0,4.0,2.5,2927.0,6000.0,2.0,0.0,0.0,3.0,7.0,2927.0,0.0,2011.0,0.0,98042.0,47.3737,-122.16,2533.0,6000.0
1081330060,20140813T000000,375000.0,4.0,2.25,21000.0,,2.0,0.0,0.0,4.0,8.0,2100.0,0.0,1975.0,0.0,98059.0,47.4698,-122.118,2000.0,12090.0
5379800040,20140813T000000,275000.0,2.0,,2090.0,11317.0,1.0,0.0,0.0,,7.0,1090.0,1000.0,1931.0,0.0,98188.0,47.4594,-122.279,1940.0,11317.0
8732030440,20140813T000000,305000.0,4.0,2.5,2510.0,12000.0,1.0,0.0,0.0,3.0,,1520.0,990.0,1977.0,0.0,98023.0,47.3086,-122.384,2210.0,8320.0
2222059154,20140813T000000,407000.0,4.0,2.5,2927.0,6000.0,2.0,0.0,0.0,3.0,7.0,2927.0,0.0,2011.0,0.0,98042.0,47.3737,-122.16,2533.0,6000.0
921059132,20140813T000000,350000.0,3.0,2.0,1680.0,81893.0,1.0,0.0,0.0,3.0,7.0,1680.0,0.0,1991.0,0.0,98092.0,47.3248,-122.179,2480.0,38637.0
6751300130,20140813T000000,510500.0,3.0,1.0,1270.0,8000.0,1.0,0.0,0.0,4.0,7.0,1270.0,,1957.0,0.0,98007.0,47.5874,-122.13600000000001,1470.0,8000.0
3524039204,20140813T000000,790000.0,4.0,2.75,2840.0,11900.0,1.0,0.0,3.0,4.0,9.0,1640.0,1200.0,1961.0,0.0,98136.0,47.5271,-122.38600000000001,2790.0,10070.0
4037200665,20140813T000000,4159500.0,3.0,1.75,1150.0,7700.0,1.0,0.0,0.0,3.0,7.0,1150.0,0.0,1957.0,0.0,,47.6048,-122.12100000000001,1650.0,8000.0
4379400580,20140813T000000,698000.0,3.0,2.5,2580.0,4636.0,2.0,0.0,0.0,3.0,9.0,2580.0,0.0,2006.0,0.0,98074.0,47.6201,-122.025,2480.0,4500.0
2294900010,20140813T000000,478000.0,3.0,1.75,2790.0,36585.0,1.0,0.0,0.0,4.0,8.0,1410.0,1380.0,1970.0,0.0,98027.0,47.4734,-121.999,1900.0,45302.0
8100000080,20140813T000000,224400.0,3.0,1.75,1070.0,7200.0,1.0,0.0,0.0,3.0,7.0,1070.0,0.0,1994.0,0.0,98010.0,47.3129,-122.023,1280.0,7200.0
4099100210,20140813T000000,545000.0,3.0,2.5,1900.0,3366.0,2.0,0.0,0.0,3.0,9.0,1900.0,0.0,1996.0,0.0,98033.0,47.6679,-122.184,2500.0,3954.0
5379804690,20140813T000000,249000.0,3.0,1.75,21200.0,18335.0,1.0,0.0,0.0,3.0,7.0,1380.0,740.0,1961.0,0.0,98188.0,47.451,-122.273,2050.0,18333.0
7853321110,20140813T000000,409000.0,3.0,2.5,1950.0,7263.0,2.0,0.0,0.0,3.0,7.0,1950.0,0.0,2007.0,,98065.0,47.5194,-121.869,2190.0,
5694000706,20140813T000000,535000.0,3.0,2.75,1320.0,1125.0,3.0,0.0,0.0,3.0,8.0,1320.0,0.0,2008.0,0.0,98103.0,47.6598,-122.348,1320.0,1266.0
3751600457,20140813T000000,299000.0,3.0,1.75,2100.0,15480.0,1.0,0.0,,3.0,7.0,21000.0,0.0,1983.0,0.0,98001.0,47.2924,-122.271,1330.0,15657.0
2558690130,20140813T000000,465000.0,4.0,2.25,2140.0,7701.0,1.0,0.0,0.0,4.0,7.0,1470.0,670.0,1977.0,0.0,98034.0,47.7213,-122.171,2130.0,8050.0
7287700059,20140813T000000,367950.0,,1.75,2290.0,82340.0,1.0,0.0,0.0,4.0,7.0,1250.0,1040.0,1950.0,0.0,98133.0,47.7611,-122.351,1660.0,7200.0
1370802455,20140813T000000,1050000.0,4.0,4.5,3180.0,4606.0,2.0,0.0,3.0,4.0,9.0,1990.0,1190.0,1929.0,0.0,98199.0,47.6402,-122.405,2110.0,53230.0
723049301,20140813T000000,335000.0,2.0,1.75,1660.0,11437.0,2.0,0.0,0.0,3.0,7.0,1660.0,0.0,1958.0,1992.0,98146.0,47.4899,-122.339,1290.0,7860.0
7520000330,20140813T000000,285000.0,3.0,2.5,1690.0,7460.0,1.0,0.0,0.0,3.0,7.0,870.0,820.0,1997.0,0.0,98146.0,47.4964,-122.353,1900.0,7302.0
1862400517,20140813T000000,350000.0,3.0,2.0,1320.0,1298.0,3.0,0.0,0.0,3.0,7.0,1320.0,,1995.0,0.0,98117.0,47.6959,-122.376,1380.0,1503.0
5459300040,20140813T000000,715000.0,4.0,2.5,2450.0,7700.0,1.0,0.0,0.0,3.0,8.0,,1200.0,1958.0,0.0,98040.0,47.5731,-122.212,2450.0,8000.0
8122100290,20140813T000000,392000.0,2.0,1.5,940.0,5000.0,1.0,0.0,0.0,4.0,7.0,810.0,130.0,1925.0,0.0,98126.0,47.5375,-122.374,940.0,5026.0
7558800570,20140813T000000,367000.0,3.0,1.75,2000.0,12669.0,1.0,0.0,3.0,4.0,7.0,1200.0,800.0,1965.0,0.0,98070.0,47.3579,-122.446,1580.0,12055.0
2610100015,20140813T000000,305000.0,4.0,1.75,1000.0,7200.0,1.5,0.0,0.0,,6.0,1000.0,0.0,1947.0,0.0,98155.0,47.742,-122.324,1280.0,7200.0
2652501513,20140813T000000,539950.0,3.0,2.0,15600.0,3200.0,1.5,0.0,0.0,3.0,7.0,1560.0,0.0,1910.0,2007.0,98109.0,47.6398,-122.35600000000001,1240.0,3600.0
8651400680,20140813T000000,179000.0,3.0,1.0,9200.0,5200.0,1.0,0.0,0.0,4.0,6.0,920.0,0.0,1969.0,0.0,98042.0,47.3603,-122.085,920.0,5200.0
2600020330,20140813T000000,1218000.0,4.0,2.75,3670.0,15400.0,2.0,0.0,3.0,4.0,10.0,3670.0,0.0,1986.0,0.0,98006.0,47.5581,-122.156,3370.0,13300.0
